model-1679639340,1679639340.434,0.5,3.9623,1.0,3.9427
model-1679639340,1679639340.435,0.5,3.9583,1.0,3.9437
model-1679639340,1679639340.435,0.5,3.9704,1.0,3.9475
model-1679639340,1679639340.436,1.0,3.9376,1.0,3.9449
model-1679639340,1679639340.437,0.0,3.9715,0.5,3.9636
model-1679639340,1679639340.437,0.0,3.9689,1.0,3.9483
model-1679639340,1679639340.438,1.0,3.9411,1.0,3.9452
model-1679639340,1679639340.439,0.5,3.9743,1.0,3.9447
model-1679639340,1679639340.439,1.0,3.9579,1.0,3.9408
model-1679639340,1679639340.44,0.5,3.9583,0.0,3.9717
model-1679639340,1679639340.441,1.0,3.9621,1.0,3.9469
model-1679639340,1679639340.442,1.0,3.9536,1.0,3.9412
model-1679639340,1679639340.443,1.0,3.9585,1.0,3.9441
model-1679639340,1679639340.444,0.5,3.9724,0.0,3.9666
model-1679639340,1679639340.444,1.0,3.9438,0.5,3.9525
model-1679639340,1679639340.445,0.5,3.9647,1.0,3.9509
model-1679639340,1679639340.446,1.0,3.9419,0.5,3.9554
model-1679639340,1679639340.447,1.0,3.9543,0.5,3.9567
model-1679639340,1679639340.448,1.0,3.9441,0.5,3.9557
model-1679639340,1679639340.449,0.5,3.9604,1.0,3.943
model-1679639340,1679639340.449,1.0,3.954,0.5,3.9663
model-1679639340,1679639340.45,1.0,3.9371,0.5,3.9571
model-1679639340,1679639340.451,0.5,3.9646,1.0,3.9481
model-1679639340,1679639340.451,0.5,3.9613,1.0,3.9466
model-1679639340,1679639340.452,0.5,3.9493,0.5,3.9612
model-1679639340,1679639340.453,1.0,3.9483,1.0,3.9409
model-1679639340,1679639340.454,0.5,3.9588,1.0,3.9402
model-1679639340,1679639340.455,1.0,3.9444,1.0,3.9507
model-1679639340,1679639340.455,0.5,3.9621,1.0,3.9396
model-1679639340,1679639340.456,1.0,3.9347,1.0,3.9307
model-1679639340,1679639340.457,0.5,3.9656,0.5,3.96
model-1679639340,1679639340.458,0.5,3.954,1.0,3.9488
model-1679639340,1679639340.459,1.0,3.9495,0.5,3.9569
model-1679639340,1679639340.46,0.0,3.9722,0.0,3.9794
model-1679639340,1679639340.46,0.5,3.9635,0.0,3.9788
model-1679639340,1679639340.461,1.0,3.9397,1.0,3.9406
model-1679639340,1679639340.462,0.5,3.957,1.0,3.9446
model-1679639340,1679639340.463,1.0,3.9452,1.0,3.9417
model-1679639340,1679639340.464,1.0,3.9381,0.5,3.9536
model-1679639340,1679639340.465,0.5,3.952,1.0,3.9453
model-1679639340,1679639340.465,1.0,3.9468,1.0,3.9419
model-1679639340,1679639340.466,1.0,3.9478,0.0,3.973
model-1679639340,1679639340.467,0.5,3.9528,0.5,3.9527
model-1679639340,1679639340.468,1.0,3.9303,1.0,3.9352
model-1679639340,1679639340.469,0.5,3.9738,0.5,3.9542
model-1679639340,1679639340.469,0.5,3.9509,1.0,3.9504
model-1679639340,1679639340.47,1.0,3.9362,0.0,3.9677
model-1679639340,1679639340.471,0.0,3.9618,0.5,3.9519
model-1679639340,1679639340.471,0.5,3.9617,0.5,3.9589
model-1679639340,1679639340.472,1.0,3.9378,0.5,3.9598
model-1679639340,1679639340.473,0.5,3.9629,1.0,3.9533
model-1679639340,1679639340.473,0.5,3.9607,1.0,3.9532
model-1679639340,1679639340.474,1.0,3.9514,1.0,3.9532
model-1679639340,1679639340.475,1.0,3.9346,1.0,3.9431
model-1679639340,1679639340.476,0.5,3.9566,1.0,3.9521
model-1679639340,1679639340.476,0.5,3.9539,0.5,3.9587
model-1679639340,1679639340.477,0.5,3.9602,1.0,3.9388
model-1679639340,1679639340.478,0.5,3.9663,1.0,3.9526
model-1679639340,1679639340.479,1.0,3.9523,1.0,3.9441
model-1679639340,1679639340.479,1.0,3.9472,0.5,3.9617
model-1679639340,1679639340.48,1.0,3.9426,0.5,3.9555
model-1679639340,1679639340.481,0.5,3.9647,1.0,3.9476
model-1679639340,1679639340.482,0.5,3.9555,1.0,3.9395
model-1679639340,1679639340.483,0.5,3.9637,0.5,3.9541
model-1679639340,1679639340.484,1.0,3.9421,0.5,3.9641
model-1679639340,1679639340.484,0.5,3.9531,1.0,3.9405
model-1679639340,1679639340.485,1.0,3.9423,1.0,3.9539
model-1679639340,1679639340.486,1.0,3.9402,1.0,3.9537
model-1679639340,1679639340.486,0.5,3.9634,1.0,3.9506
model-1679639340,1679639340.487,0.0,3.9666,1.0,3.9449
model-1679639340,1679639340.488,1.0,3.9379,1.0,3.9486
model-1679639340,1679639340.489,1.0,3.9353,1.0,3.9378
model-1679639340,1679639340.49,1.0,3.9528,1.0,3.9402
model-1679639340,1679639340.49,1.0,3.9495,1.0,3.9371
model-1679639340,1679639340.491,1.0,3.9563,0.5,3.9546
model-1679639340,1679639340.492,1.0,3.9449,0.5,3.9548
model-1679639340,1679639340.493,1.0,3.9405,1.0,3.953
model-1679639340,1679639340.493,0.5,3.9491,0.5,3.9575
model-1679639340,1679639340.494,1.0,3.9527,1.0,3.9369
model-1679639340,1679639340.495,0.5,3.9575,1.0,3.9437
model-1679639340,1679639340.495,1.0,3.9517,1.0,3.9403
model-1679639340,1679639340.496,1.0,3.9533,0.5,3.9458
model-1679639340,1679639340.497,0.0,3.964,1.0,3.9412
model-1679639340,1679639340.498,1.0,3.9514,1.0,3.9457
model-1679639340,1679639340.499,1.0,3.9466,1.0,3.9354
model-1679639340,1679639340.5,1.0,3.9473,1.0,3.953
model-1679639340,1679639340.501,0.5,3.9451,1.0,3.955
model-1679639340,1679639340.502,1.0,3.9332,1.0,3.9553
model-1679639340,1679639340.502,1.0,3.9476,1.0,3.947
model-1679639340,1679639340.505,1.0,3.9495,1.0,3.9407
model-1679639340,1679639340.505,1.0,3.9517,0.5,3.9611
model-1679639340,1679639340.506,0.5,3.9651,1.0,3.9437
model-1679639340,1679639340.507,1.0,3.955,0.5,3.9551
model-1679639340,1679639340.508,0.0,3.9746,1.0,3.9401
model-1679639340,1679639340.509,1.0,3.9369,1.0,3.9413
model-1679639340,1679639340.509,0.5,3.9606,1.0,3.9476
model-1679639340,1679639340.51,0.5,3.9552,1.0,3.9385
model-1679639340,1679639340.511,1.0,3.9429,1.0,3.9539
model-1679639340,1679639340.512,1.0,3.9515,1.0,3.9389
model-1679639340,1679639340.513,1.0,3.9485,0.5,3.9529
model-1679639340,1679639340.516,1.0,3.9374,0.5,3.9538
model-1679639340,1679639340.517,1.0,3.9363,1.0,3.9379
model-1679639340,1679639340.518,0.5,3.9501,1.0,3.9385
model-1679639340,1679639340.519,0.5,3.9672,0.5,3.9564
model-1679639340,1679639340.52,1.0,3.9486,1.0,3.9376
model-1679639340,1679639340.521,1.0,3.9331,1.0,3.9476
model-1679639340,1679639340.522,1.0,3.9479,1.0,3.9409
model-1679639340,1679639340.523,0.5,3.9519,1.0,3.9342
model-1679639340,1679639340.523,1.0,3.9465,0.5,3.9533
model-1679639340,1679639340.524,0.5,3.9457,1.0,3.9355
model-1679639340,1679639340.525,1.0,3.9486,1.0,3.9416
model-1679639340,1679639340.526,1.0,3.9382,1.0,3.9348
model-1679639340,1679639340.527,1.0,3.949,1.0,3.9445
model-1679639340,1679639340.527,1.0,3.9444,1.0,3.9416
model-1679639340,1679639340.528,0.5,3.9559,1.0,3.9403
model-1679639340,1679639340.529,1.0,3.9375,1.0,3.9398
model-1679639340,1679639340.53,1.0,3.9422,0.5,3.9572
model-1679639340,1679639340.531,0.5,3.9512,1.0,3.9329
model-1679639340,1679639340.532,0.5,3.952,1.0,3.9424
model-1679639340,1679639340.533,1.0,3.9418,1.0,3.9424
model-1679639340,1679639340.534,1.0,3.9453,1.0,3.9426
model-1679639340,1679639340.535,0.5,3.9463,0.0,3.9764
model-1679639340,1679639340.535,1.0,3.9546,1.0,3.9375
model-1679639340,1679639340.536,0.5,3.959,0.5,3.9522
model-1679639340,1679639340.537,1.0,3.949,1.0,3.9426
model-1679639340,1679639340.538,0.0,3.9659,1.0,3.942
model-1679639340,1679639340.539,0.5,3.9511,1.0,3.9482
model-1679639340,1679639340.539,1.0,3.942,1.0,3.9525
model-1679639340,1679639340.54,0.5,3.9618,1.0,3.9436
model-1679639340,1679639340.54,1.0,3.9483,1.0,3.9453
model-1679639340,1679639340.541,1.0,3.9646,1.0,3.9439
model-1679639340,1679639340.542,1.0,3.952,1.0,3.9421
model-1679639340,1679639340.542,1.0,3.9342,1.0,3.9418
model-1679639340,1679639340.543,1.0,3.9448,0.5,3.969
model-1679639340,1679639340.544,1.0,3.9569,1.0,3.9373
model-1679639340,1679639340.544,1.0,3.9431,1.0,3.9622
model-1679639340,1679639340.545,1.0,3.9458,1.0,3.9336
model-1679639340,1679639340.546,0.5,3.9524,1.0,3.9389
model-1679639340,1679639340.547,1.0,3.9332,1.0,3.9331
model-1679639340,1679639340.548,1.0,3.9602,1.0,3.9422
model-1679639340,1679639340.548,1.0,3.9512,1.0,3.9342
model-1679639340,1679639340.549,1.0,3.9392,1.0,3.9361
model-1679639340,1679639340.55,0.5,3.9704,1.0,3.9444
model-1679639340,1679639340.551,1.0,3.9483,1.0,3.9356
model-1679639340,1679639340.551,0.5,3.95,0.5,3.9572
model-1679639340,1679639340.552,1.0,3.9574,1.0,3.9362
model-1679639340,1679639340.553,1.0,3.9454,0.5,3.9573
model-1679639340,1679639340.554,1.0,3.9531,1.0,3.9382
model-1679639340,1679639340.554,0.5,3.9686,1.0,3.9383
model-1679639340,1679639340.555,1.0,3.9398,1.0,3.9462
model-1679639340,1679639340.556,0.5,3.9654,0.5,3.9697
model-1679639340,1679639340.557,1.0,3.9434,1.0,3.9397
model-1679639340,1679639340.557,1.0,3.9525,1.0,3.9377
model-1679639340,1679639340.558,1.0,3.9437,0.5,3.9613
model-1679639340,1679639340.559,0.5,3.9552,1.0,3.9349
model-1679639340,1679639340.56,1.0,3.9395,1.0,3.9351
model-1679639340,1679639340.56,1.0,3.9343,1.0,3.9368
model-1679639340,1679639340.561,1.0,3.9592,1.0,3.936
model-1679639340,1679639340.562,1.0,3.9537,1.0,3.9551
model-1679639340,1679639340.563,1.0,3.9388,1.0,3.934
model-1679639340,1679639340.563,1.0,3.9358,0.5,3.9524
model-1679639340,1679639340.564,0.5,3.9524,1.0,3.934
model-1679639340,1679639340.565,1.0,3.9409,1.0,3.9347
model-1679639340,1679639340.565,0.5,3.9498,1.0,3.9347
model-1679639340,1679639340.566,1.0,3.9378,0.5,3.9487
model-1679639340,1679639340.567,1.0,3.9462,0.5,3.9479
model-1679639340,1679639340.568,1.0,3.9446,1.0,3.9371
model-1679639340,1679639340.569,1.0,3.946,1.0,3.9365
model-1679639340,1679639340.569,0.0,3.9622,1.0,3.9365
model-1679639340,1679639340.57,0.5,3.9583,1.0,3.9347
model-1679639340,1679639340.571,1.0,3.9333,1.0,3.934
model-1679639340,1679639340.572,0.5,3.9466,1.0,3.9383
model-1679639340,1679639340.572,1.0,3.9401,1.0,3.949
model-1679639340,1679639340.573,1.0,3.9314,0.5,3.9526
model-1679639340,1679639340.574,0.5,3.949,0.5,3.9513
model-1679639340,1679639340.575,1.0,3.9417,1.0,3.934
model-1679639340,1679639340.575,0.5,3.9524,1.0,3.954
model-1679639340,1679639340.576,0.5,3.9493,1.0,3.9421
model-1679639340,1679639340.577,1.0,3.9307,1.0,3.9483
model-1679639340,1679639340.578,0.5,3.9673,0.5,3.9491
model-1679639340,1679639340.578,1.0,3.9454,1.0,3.9402
model-1679639340,1679639340.579,1.0,3.9331,0.5,3.951
model-1679639340,1679639340.58,1.0,3.9571,1.0,3.9446
model-1679639340,1679639340.581,0.5,3.9526,1.0,3.9614
model-1679639340,1679639340.582,1.0,3.936,1.0,3.9381
model-1679639340,1679639340.582,0.5,3.9581,1.0,3.9413
model-1679639340,1679639340.583,1.0,3.9557,1.0,3.938
model-1679639340,1679639340.584,1.0,3.9499,1.0,3.944
model-1679639340,1679639340.585,1.0,3.9349,1.0,3.9403
model-1679639340,1679639340.586,1.0,3.9516,0.5,3.947
model-1679639340,1679639340.587,1.0,3.9424,1.0,3.9461
model-1679639340,1679639340.588,0.5,3.9532,1.0,3.9426
model-1679639340,1679639340.588,0.5,3.9613,1.0,3.9422
model-1679639340,1679639340.589,1.0,3.9448,0.5,3.9544
model-1679639340,1679639340.59,1.0,3.9403,0.5,3.9462
model-1679639340,1679639340.591,1.0,3.9391,0.5,3.9545
model-1679639340,1679639340.591,0.5,3.9544,0.5,3.9603
model-1679639340,1679639340.592,0.5,3.947,1.0,3.9372
model-1679639340,1679639340.593,0.5,3.9593,1.0,3.9377
model-1679639340,1679639340.594,1.0,3.9338,1.0,3.9375
model-1679639340,1679639340.594,1.0,3.9459,0.5,3.9597
model-1679639340,1679639340.595,1.0,3.9365,1.0,3.9342
model-1679639340,1679639340.596,1.0,3.9384,1.0,3.955
model-1679639340,1679639340.596,0.5,3.955,0.5,3.9572
model-1679639340,1679639340.597,1.0,3.9524,1.0,3.9417
model-1679639340,1679639340.597,1.0,3.9364,1.0,3.9421
model-1679639340,1679639340.598,1.0,3.9351,1.0,3.9415
model-1679639340,1679639340.599,1.0,3.9496,1.0,3.9322
model-1679639340,1679639340.599,1.0,3.944,1.0,3.9365
model-1679639340,1679639340.601,1.0,3.9483,1.0,3.9423
model-1679639340,1679639340.601,1.0,3.9369,1.0,3.9356
model-1679639340,1679639340.602,1.0,3.9334,1.0,3.9403
model-1679639340,1679639340.603,1.0,3.9443,1.0,3.944
model-1679639340,1679639340.604,1.0,3.9457,0.0,3.9683
model-1679639340,1679639340.604,1.0,3.9483,0.5,3.9515
model-1679639340,1679639340.605,1.0,3.9475,1.0,3.9358
model-1679639340,1679639340.606,1.0,3.9464,1.0,3.949
model-1679639340,1679639340.606,0.5,3.9603,1.0,3.9456
model-1679639340,1679639340.607,1.0,3.9441,1.0,3.9367
model-1679639340,1679639340.608,1.0,3.9403,1.0,3.9492
model-1679639340,1679639340.609,1.0,3.9384,1.0,3.9356
model-1679639340,1679639340.609,0.5,3.9459,1.0,3.9557
model-1679639340,1679639340.61,1.0,3.9327,0.5,3.9549
model-1679639340,1679639340.61,1.0,3.9428,1.0,3.9402
model-1679639340,1679639340.611,1.0,3.9443,0.5,3.949
model-1679639340,1679639340.612,1.0,3.9393,0.5,3.962
model-1679639340,1679639340.612,0.5,3.9619,0.5,3.9628
model-1679639340,1679639340.613,1.0,3.9399,1.0,3.935
model-1679639340,1679639340.614,0.0,3.9671,1.0,3.9412
model-1679639340,1679639340.614,1.0,3.9333,1.0,3.931
model-1679639340,1679639340.615,0.5,3.9528,1.0,3.9341
model-1679639340,1679639340.616,0.5,3.9498,1.0,3.9361
model-1679639340,1679639340.618,1.0,3.9357,1.0,3.9372
model-1679639340,1679639340.619,1.0,3.9472,1.0,3.9426
model-1679639340,1679639340.619,1.0,3.9436,1.0,3.9384
model-1679639340,1679639340.623,1.0,3.9317,1.0,3.9548
model-1679639340,1679639340.625,1.0,3.9334,1.0,3.9356
model-1679639340,1679639340.626,1.0,3.9453,1.0,3.9522
model-1679639340,1679639340.626,0.5,3.9607,0.0,3.9676
model-1679639340,1679639340.627,1.0,3.9398,1.0,3.9318
model-1679639340,1679639340.628,1.0,3.9332,1.0,3.9346
model-1679639340,1679639340.629,1.0,3.9362,1.0,3.9312
model-1679639340,1679639340.63,1.0,3.9419,1.0,3.9399
model-1679639340,1679639340.631,1.0,3.9406,0.0,3.9684
model-1679639340,1679639340.632,1.0,3.9396,1.0,3.9396
model-1679639340,1679639340.633,1.0,3.9394,1.0,3.9378
model-1679639340,1679639340.634,1.0,3.9347,0.5,3.9492
model-1679639340,1679639340.634,1.0,3.9446,1.0,3.9326
model-1679639340,1679639340.635,1.0,3.9413,1.0,3.9328
model-1679639340,1679639340.636,1.0,3.9486,1.0,3.9367
model-1679639340,1679639340.637,1.0,3.9353,1.0,3.9347
model-1679639340,1679639340.638,1.0,3.9343,1.0,3.9433
model-1679639340,1679639340.639,1.0,3.9433,1.0,3.9458
model-1679639340,1679639340.639,0.5,3.9484,1.0,3.947
model-1679639340,1679639340.64,1.0,3.9372,1.0,3.9344
model-1679639340,1679639340.641,1.0,3.9356,1.0,3.9383
model-1679639340,1679639340.641,1.0,3.9417,1.0,3.9512
model-1679639340,1679639340.642,1.0,3.9468,1.0,3.9324
model-1679639340,1679639340.643,0.5,3.9614,1.0,3.9308
model-1679639340,1679639340.644,1.0,3.947,1.0,3.9322
model-1679639340,1679639340.645,0.5,3.9616,1.0,3.9468
model-1679639340,1679639340.646,0.5,3.9469,1.0,3.9448
model-1679639340,1679639340.647,1.0,3.9344,0.5,3.9618
model-1679639340,1679639340.647,1.0,3.9479,1.0,3.9417
model-1679639340,1679639340.648,1.0,3.9401,1.0,3.9333
model-1679639340,1679639340.649,1.0,3.9572,1.0,3.9382
model-1679639340,1679639340.65,1.0,3.9416,1.0,3.9371
model-1679639340,1679639340.651,1.0,3.936,1.0,3.9351
model-1679639340,1679639340.652,1.0,3.939,1.0,3.936
model-1679639340,1679639340.653,1.0,3.95,1.0,3.9427
model-1679639340,1679639340.654,1.0,3.9362,1.0,3.9357
model-1679639340,1679639340.654,1.0,3.9385,0.5,3.9623
model-1679639340,1679639340.655,0.5,3.949,1.0,3.9333
model-1679639340,1679639340.656,1.0,3.9339,1.0,3.9333
model-1679639340,1679639340.657,1.0,3.9476,1.0,3.9321
model-1679639340,1679639340.657,1.0,3.9375,1.0,3.9312
model-1679639340,1679639340.658,1.0,3.9375,1.0,3.9444
model-1679639340,1679639340.659,0.5,3.9686,1.0,3.9319
model-1679639340,1679639340.66,1.0,3.945,1.0,3.9321
model-1679639340,1679639340.66,1.0,3.9448,1.0,3.9494
model-1679639340,1679639340.661,1.0,3.9484,1.0,3.9487
model-1679639340,1679639340.662,1.0,3.9416,1.0,3.9476
model-1679639340,1679639340.663,1.0,3.9488,1.0,3.9463
model-1679639340,1679639340.664,0.5,3.9618,1.0,3.9342
model-1679639340,1679639340.665,1.0,3.9346,0.5,3.9585
model-1679639340,1679639340.665,0.5,3.9529,1.0,3.9395
model-1679639340,1679639340.666,1.0,3.9386,1.0,3.9529
model-1679639340,1679639340.667,1.0,3.9439,1.0,3.9343
model-1679639340,1679639340.668,1.0,3.9421,1.0,3.9425
model-1679639340,1679639340.669,1.0,3.9472,1.0,3.9462
model-1679639340,1679639340.67,1.0,3.9342,1.0,3.9342
model-1679639340,1679639340.67,1.0,3.9348,1.0,3.9423
model-1679639340,1679639340.671,1.0,3.9487,1.0,3.9369
model-1679639340,1679639340.672,1.0,3.9471,1.0,3.9323
model-1679639340,1679639340.673,1.0,3.9397,1.0,3.936
model-1679639340,1679639340.673,1.0,3.9314,1.0,3.9487
model-1679639340,1679639340.674,1.0,3.9479,1.0,3.9345
model-1679639340,1679639340.675,1.0,3.9391,1.0,3.9339
model-1679639340,1679639340.676,1.0,3.9458,1.0,3.9435
model-1679639340,1679639340.677,1.0,3.9363,1.0,3.9422
model-1679639340,1679639340.678,1.0,3.9424,1.0,3.9342
model-1679639340,1679639340.678,1.0,3.9414,1.0,3.9347
model-1679639340,1679639340.679,1.0,3.9404,1.0,3.9373
model-1679639340,1679639340.68,1.0,3.9536,1.0,3.9356
model-1679639340,1679639340.68,0.5,3.9526,1.0,3.9354
model-1679639340,1679639340.681,1.0,3.9317,1.0,3.9324
model-1679639340,1679639340.682,1.0,3.9379,1.0,3.9421
model-1679639340,1679639340.683,1.0,3.9384,1.0,3.931
model-1679639340,1679639340.683,1.0,3.9307,1.0,3.9334
model-1679639340,1679639340.684,1.0,3.9442,1.0,3.9332
model-1679639340,1679639340.685,1.0,3.9391,1.0,3.9332
model-1679639340,1679639340.686,1.0,3.945,1.0,3.9343
model-1679639340,1679639340.686,0.5,3.9486,1.0,3.9339
model-1679639340,1679639340.687,1.0,3.9317,1.0,3.9393
model-1679639340,1679639340.687,1.0,3.9518,1.0,3.952
model-1679639340,1679639340.688,1.0,3.9418,1.0,3.9324
model-1679639340,1679639340.689,1.0,3.9324,1.0,3.935
model-1679639340,1679639340.69,1.0,3.9497,1.0,3.9458
model-1679639340,1679639340.69,0.5,3.9468,1.0,3.9333
model-1679639340,1679639340.691,1.0,3.936,1.0,3.9306
model-1679639340,1679639340.692,0.5,3.9542,1.0,3.9335
model-1679639340,1679639340.693,1.0,3.9503,1.0,3.9407
model-1679639340,1679639340.694,1.0,3.9479,1.0,3.9417
model-1679639340,1679639340.695,1.0,3.9342,1.0,3.9344
model-1679639340,1679639340.696,1.0,3.9514,1.0,3.9325
model-1679639340,1679639340.697,1.0,3.9368,1.0,3.9316
model-1679639340,1679639340.697,1.0,3.943,1.0,3.9496
model-1679639340,1679639340.698,1.0,3.9467,1.0,3.9424
model-1679639340,1679639340.699,1.0,3.9438,1.0,3.9404
model-1679639340,1679639340.7,1.0,3.9405,1.0,3.9394
model-1679639340,1679639340.7,1.0,3.937,1.0,3.9415
model-1679639340,1679639340.701,1.0,3.9489,1.0,3.9331
model-1679639340,1679639340.702,1.0,3.9415,1.0,3.9344
model-1679639340,1679639340.703,1.0,3.9575,1.0,3.9505
model-1679639340,1679639340.704,1.0,3.9316,1.0,3.9446
model-1679639340,1679639340.705,1.0,3.9409,1.0,3.9346
model-1679639340,1679639340.706,1.0,3.9346,1.0,3.9324
model-1679639340,1679639340.706,1.0,3.9385,1.0,3.952
model-1679639340,1679639340.707,0.5,3.9461,1.0,3.9391
model-1679639340,1679639340.708,1.0,3.9446,1.0,3.9505
model-1679639340,1679639340.709,1.0,3.9324,1.0,3.9337
model-1679639340,1679639340.71,1.0,3.9331,1.0,3.9395
model-1679639340,1679639340.71,1.0,3.9446,1.0,3.9354
model-1679639340,1679639340.711,1.0,3.9412,1.0,3.9311
model-1679639340,1679639340.712,1.0,3.9435,1.0,3.9431
model-1679639340,1679639340.712,1.0,3.9329,1.0,3.9343
model-1679639340,1679639340.713,1.0,3.931,1.0,3.9364
model-1679639340,1679639340.714,1.0,3.9421,1.0,3.9435
model-1679639340,1679639340.714,1.0,3.9409,1.0,3.9323
model-1679639340,1679639340.715,1.0,3.9438,1.0,3.9318
model-1679639340,1679639340.716,1.0,3.9428,1.0,3.9403
model-1679639340,1679639340.716,1.0,3.9453,1.0,3.9374
model-1679639340,1679639340.717,0.5,3.9628,1.0,3.9353
model-1679639340,1679639340.718,1.0,3.9381,1.0,3.9463
model-1679639340,1679639340.719,1.0,3.9366,1.0,3.9356
model-1679639340,1679639340.719,1.0,3.9368,1.0,3.9311
model-1679639340,1679639340.72,0.5,3.9481,1.0,3.9367
model-1679639340,1679639340.721,1.0,3.9338,1.0,3.9394
model-1679639340,1679639340.722,1.0,3.9395,1.0,3.9453
model-1679639340,1679639340.724,1.0,3.944,1.0,3.931
model-1679639340,1679639340.725,1.0,3.9351,1.0,3.9312
model-1679639340,1679639340.726,0.5,3.9568,1.0,3.9316
model-1679639340,1679639340.727,1.0,3.9371,1.0,3.9326
model-1679639340,1679639340.727,0.5,3.9625,1.0,3.9341
model-1679639340,1679639340.728,1.0,3.9322,1.0,3.9472
model-1679639340,1679639340.729,1.0,3.9483,1.0,3.9399
model-1679639340,1679639340.73,1.0,3.9463,1.0,3.935
model-1679639340,1679639340.731,1.0,3.9333,1.0,3.9458
model-1679639340,1679639340.732,1.0,3.9466,1.0,3.9346
model-1679639340,1679639340.733,1.0,3.9388,1.0,3.9343
model-1679639340,1679639340.737,1.0,3.9341,1.0,3.9311
model-1679639340,1679639340.738,1.0,3.9331,1.0,3.9451
model-1679639340,1679639340.738,1.0,3.9429,1.0,3.9376
model-1679639340,1679639340.74,0.5,3.9562,1.0,3.934
model-1679639340,1679639340.74,1.0,3.9342,1.0,3.9324
model-1679639340,1679639340.741,1.0,3.9323,1.0,3.938
model-1679639340,1679639340.742,1.0,3.9351,1.0,3.9372
model-1679639340,1679639340.743,1.0,3.9392,1.0,3.9312
model-1679639340,1679639340.744,1.0,3.9379,1.0,3.9321
model-1679639340,1679639340.744,1.0,3.9371,1.0,3.9387
model-1679639340,1679639340.745,1.0,3.9353,1.0,3.9416
model-1679639340,1679639340.746,1.0,3.9313,1.0,3.9382
model-1679639340,1679639340.747,1.0,3.9395,1.0,3.9328
model-1679639340,1679639340.748,1.0,3.9372,1.0,3.9427
model-1679639340,1679639340.749,1.0,3.9399,1.0,3.9337
model-1679639340,1679639340.749,1.0,3.9338,1.0,3.9332
model-1679639340,1679639340.75,1.0,3.9366,1.0,3.9325
model-1679639340,1679639340.751,1.0,3.9403,1.0,3.944
model-1679639340,1679639340.752,1.0,3.9454,1.0,3.9394
model-1679639340,1679639340.753,1.0,3.9368,1.0,3.9499
model-1679639340,1679639340.754,1.0,3.9351,1.0,3.9435
model-1679639340,1679639340.754,1.0,3.9386,1.0,3.9366
model-1679639340,1679639340.755,1.0,3.9407,1.0,3.9323
model-1679639340,1679639340.756,0.5,3.9648,1.0,3.9398
model-1679639340,1679639340.757,1.0,3.9434,1.0,3.9482
model-1679639340,1679639340.758,1.0,3.9553,1.0,3.9353
model-1679639340,1679639340.759,1.0,3.9441,1.0,3.9316
model-1679639340,1679639340.759,1.0,3.9317,1.0,3.9368
model-1679639340,1679639340.76,1.0,3.9394,1.0,3.9394
model-1679639340,1679639340.761,1.0,3.9386,1.0,3.937
model-1679639340,1679639340.762,1.0,3.9528,1.0,3.9327
model-1679639340,1679639340.762,1.0,3.9366,1.0,3.942
model-1679639340,1679639340.763,1.0,3.9331,1.0,3.9367
model-1679639340,1679639340.764,1.0,3.9364,1.0,3.9403
model-1679639340,1679639340.765,1.0,3.9437,1.0,3.9326
model-1679639340,1679639340.765,1.0,3.9328,1.0,3.9349
model-1679639340,1679639340.766,1.0,3.9357,1.0,3.9328
model-1679639340,1679639340.767,1.0,3.9472,1.0,3.9338
model-1679639340,1679639340.768,1.0,3.9356,1.0,3.9432
model-1679639340,1679639340.769,1.0,3.9422,1.0,3.939
model-1679639340,1679639340.77,1.0,3.9336,1.0,3.9383
model-1679639340,1679639340.77,1.0,3.9353,1.0,3.938
model-1679639340,1679639340.771,0.5,3.9691,1.0,3.9308
model-1679639340,1679639340.772,1.0,3.9388,1.0,3.9312
model-1679639340,1679639340.773,1.0,3.941,1.0,3.9316
model-1679639340,1679639340.774,1.0,3.9403,1.0,3.9443
model-1679639340,1679639340.775,1.0,3.9394,1.0,3.9331
model-1679639340,1679639340.775,1.0,3.9455,1.0,3.942
model-1679639340,1679639340.776,0.5,3.9607,1.0,3.9429
model-1679639340,1679639340.777,1.0,3.9332,1.0,3.942
model-1679639340,1679639340.778,1.0,3.945,1.0,3.942
model-1679639340,1679639340.779,1.0,3.9339,1.0,3.9336
model-1679639340,1679639340.78,1.0,3.935,1.0,3.9341
model-1679639340,1679639340.78,1.0,3.9401,1.0,3.9374
model-1679639340,1679639340.781,1.0,3.9452,1.0,3.9376
model-1679639340,1679639340.782,1.0,3.934,1.0,3.9394
model-1679639340,1679639340.783,1.0,3.938,1.0,3.942
model-1679639340,1679639340.783,1.0,3.9453,1.0,3.932
model-1679639340,1679639340.784,1.0,3.9426,1.0,3.9503
model-1679639340,1679639340.785,1.0,3.9377,1.0,3.933
model-1679639340,1679639340.785,1.0,3.9317,1.0,3.931
model-1679639340,1679639340.786,1.0,3.9407,1.0,3.9401
model-1679639340,1679639340.786,1.0,3.9366,1.0,3.9347
model-1679639340,1679639340.787,1.0,3.9393,1.0,3.932
model-1679639340,1679639340.788,1.0,3.9333,1.0,3.9323
model-1679639340,1679639340.789,1.0,3.9387,1.0,3.9382
model-1679639340,1679639340.789,1.0,3.9384,1.0,3.933
model-1679639340,1679639340.79,1.0,3.9369,1.0,3.9316
model-1679639340,1679639340.791,1.0,3.9468,1.0,3.9341
model-1679639340,1679639340.791,0.5,3.956,1.0,3.9395
